Time(s),VOLT 1,VOLT 2,VOLT 3,VOLT 4,VOLT 5,VOLT 6,VOLT 7,VOLT 8,VOLT 9
1.917957255,1.027546055,1.026917543,1.021843526,1.022213628,1.023292461,1.028128357,1.025279905,1.031104759,1.028300237
1.926296169,1.024783132,1.031706399,1.021433955,1.025220758,1.018942666,1.023866157,1.028596587,1.033186267,1.030246681
1.934635084,1.01872774,1.024778714,1.018538369,1.024031335,1.024660831,1.028977517,1.029108422,1.019242081,1.027463101
1.942973998,1.023406458,1.019424548,1.028893118,1.026168077,1.019970601,1.019048675,1.024462455,1.019567436,1.02789488
1.951312913,1.028164817,1.030006793,1.016671587,1.020712074,1.023529208,1.02834493,1.012359428,1.01781236,1.02044755
1.959651827,1.018636777,1.013819418,1.0270302,1.020923785,1.028728403,1.015233927,1.028486315,1.026802221,1.028988941
1.967990742,1.022277522,1.024628618,1.018255999,1.02930606,1.024557847,1.02619435,1.039223894,1.02432787,1.023863039
1.976329656,1.016890474,1.022643478,1.029377288,1.021791435,1.020392962,1.032348522,1.02998275,1.02495662,1.029152332
1.984668571,1.01452652,1.024234496,1.021902987,1.022176674,1.030659691,1.024331026,1.025238534,1.024696092,1.024026829
1.993007485,1.019142606,1.028096349,1.027759156,1.028770318,1.01531418,1.027806674,1.029644251,1.030432469,1.026373423
2.0013464,1.021479914,1.017783371,1.019302889,1.017496856,1.036284158,1.024412768,1.026512072,1.030792452,1.021482608
2.009685315,1.024415021,1.020489239,1.025188945,1.031953245,1.018428109,1.019823877,1.033157258,1.02598856,1.019693991
2.018024229,1.024727221,1.022985056,1.023779052,1.029184907,1.033690314,1.026245209,1.032327471,1.03320523,1.017577662
2.026363144,1.028377108,1.016109815,1.02267204,1.02884984,1.020997678,1.021115547,1.030413044,1.019491513,1.024657927
2.034702058,1.023789571,1.022093964,1.026205344,1.018285986,1.028482383,1.025304514,1.026672733,1.024309444,1.018251132
2.043040973,1.028474091,1.028782536,1.019356061,1.020086981,1.020384394,1.02195057,1.027805499,1.026926507,1.027308385
2.051379887,1.023886725,1.026412052,1.034425524,1.017166557,1.028900462,1.025431834,1.022453167,1.023118627,1.027912838
2.059718802,1.027323664,1.021947938,1.025186523,1.024341921,1.029668676,1.023410509,1.022950533,1.022276181,1.022147155
2.068057716,1.023338776,1.024435739,1.029675878,1.030750526,1.031258547,1.024252244,1.015601153,1.029194055,1.022111702
2.076396631,1.026502545,1.031646665,1.022478151,1.018170794,1.032401057,1.023922997,1.017896844,1.020527978,1.023956408
2.084735545,1.027122488,1.022571986,1.028183889,1.018006278,1.024554973,1.022432197,1.029612737,1.029844039,1.024004589
2.09307446,1.021162962,1.029810501,1.032011952,1.023455406,1.01711571,1.026913331,1.028064901,1.013545513,1.038964865
2.101413374,1.026134953,1.027094932,1.016997976,1.029312135,1.022301293,1.026372858,1.02325983,1.029274088,1.016946368
2.109752289,1.020136366,1.033753542,1.022609135,1.028391087,1.024659523,1.021978787,1.023759421,1.03349338,1.028942495
2.118091203,1.032122869,1.021918675,1.024512341,1.025499133,1.024942825,1.020920162,1.016756525,1.027538417,1.024712254
2.126430118,1.039377391,1.023636221,1.02782885,1.025081165,1.027249891,1.025516592,1.025185752,1.02102044,1.028874014
2.134769032,1.023520547,1.026389232,1.018763361,1.032475769,1.026320149,1.028474095,1.018642431,1.021101809,1.013047934
2.143107947,1.0243827,1.034849884,1.023976344,1.028956971,1.025342998,1.029319161,1.017546318,1.023721391,1.016350467
2.151446861,1.016664129,1.021978487,1.024290034,1.022768223,1.025256829,1.020203481,1.02324449,1.023580863,1.025654209
2.159785776,1.018911039,1.023386744,1.02328604,1.025812946,1.025536464,1.023212656,1.025920762,1.024798094,1.024959503
2.16812469,1.031292015,1.019612627,1.024396399,1.026199597,1.024115433,1.016080677,1.028515508,1.02340791,1.019657622
2.176463605,1.029931987,1.02306668,1.026078649,1.023844539,1.030589878,1.028201807,1.025515597,1.02615185,1.02061285
2.18480252,1.027241058,1.024206144,1.033416539,1.03096967,1.024916137,1.019014926,1.027430819,1.032826345,1.026398715
2.193141434,1.026295398,1.020533007,1.022964846,1.022051168,1.02311626,1.024722182,1.027041473,1.029668043,1.030557874
2.201480349,1.022310831,1.024337316,1.025779536,1.029180371,1.030031346,1.020515281,1.026325451,1.034613441,1.012515878
2.209819263,1.02477445,1.028544597,1.024379488,1.018409053,1.030199988,1.021754768,1.028039373,1.029217831,1.028548991
2.218158178,1.017228299,1.021422212,1.02225417,1.030206791,1.031365804,1.026324572,1.025883254,1.023589185,1.03007287
2.226497092,1.028332853,1.024310127,1.023736505,1.023524219,1.025050128,1.024785679,1.028145537,1.021109331,1.027995725
2.234836007,1.02496294,1.019489947,1.024478333,1.023880959,1.027417096,1.024727766,1.025861529,1.027808488,1.03133285
2.243174921,1.01657532,1.026869016,1.025553587,1.021092006,1.030321029,1.023774436,1.027386359,1.032473335,1.032014323
2.251513836,1.026654196,1.022627817,1.028116033,1.020191265,1.024178783,1.031727037,1.026751146,1.021131319,1.03602413
2.25985275,1.024162757,1.023580848,1.016714339,1.032710349,1.022014204,1.026968133,1.024973181,1.028570808,1.026739005
2.268191665,1.026503308,1.01379615,1.022899905,1.024587177,1.022269846,1.021077807,1.020468281,1.024801442,1.030729671
2.276530579,1.033738814,1.019089462,1.018660131,1.024265203,1.014154228,1.02222577,1.025737417,1.010293674,1.019432054
2.284869494,1.018027278,1.02571511,1.015220851,1.02034427,1.01298183,1.027534567,1.022145639,1.016174967,1.023930861
2.293208408,1.023462892,1.027886527,1.031726066,1.025498874,1.031300909,1.02864088,1.027088605,1.024287158,1.023250325
2.301547323,1.021430929,1.018904259,1.030357021,1.023176559,1.016800698,1.027234156,1.026860552,1.017785168,1.018577193
2.309886237,1.026067587,1.033358347,1.021571373,1.033185312,1.026165527,1.021816674,1.024342636,1.029841959,1.024620244
2.318225152,1.029281626,1.029364291,1.023294866,1.019482492,1.03214266,1.024658514,1.024808811,1.025123936,1.022893119
2.326564066,1.024132026,1.030458618,1.015885856,1.030054669,1.030166995,1.015175837,1.023172268,1.034009277,1.02724554
2.334902981,1.019546931,1.017009494,1.029325147,1.030361484,1.018581297,1.028447492,1.020399275,1.021169567,1.020381302
2.343241895,1.022526541,1.014154018,1.020796589,1.019116846,1.024275922,1.030903114,1.024163247,1.027495513,1.027800855
2.35158081,1.031719271,1.024692875,1.027470486,1.028700457,1.027318179,1.024533486,1.034967449,1.023835679,1.028655603
2.359919724,1.035619829,1.028780394,1.033891708,1.023318241,1.025147963,1.020967834,1.021715339,1.027943399,1.020225239
2.368258639,1.026117801,1.010201023,1.023258806,1.023574894,1.022530302,1.015272605,1.032732198,1.030671873,1.029761379
2.376597554,1.028347413,1.033512907,1.021605586,1.018802306,1.027337108,1.020106963,1.02970519,1.029797328,1.028357733
2.384936468,1.028815251,1.028167177,1.021344635,1.020600073,1.027184256,1.018475839,1.030859347,1.028897508,1.035976005
2.393275383,1.02077387,1.03018854,1.023453094,1.032683979,1.025578547,1.020614176,1.026278898,1.024854854,1.033541509
2.401614297,1.025463881,1.023600086,1.023340565,1.030911032,1.032223334,1.02662108,1.024917832,1.023658334,1.026070616
2.409953212,1.031445994,1.029432829,1.031403787,1.013878366,1.018288152,1.020589683,1.022118553,1.03505226,1.019894663
2.418292126,1.024571242,1.022134293,1.024345256,1.019281829,1.023359522,1.016606594,1.032909651,1.018547686,1.018023628
2.426631041,1.023424089,1.028935675,1.021977715,1.02819182,1.022687321,1.028249406,1.022311946,1.023941337,1.018572387
2.434969955,1.02317984,1.019487209,1.021395914,1.029241279,1.022208562,1.016132192,1.024102408,1.022766043,1.028997759
2.44330887,1.025942351,1.036318657,1.011924908,1.011994017,1.021166467,1.025146612,1.027716159,1.024742342,1.025224023
2.451647784,1.019801413,1.030480903,1.021072591,1.016307677,1.017944634,1.022002215,1.021801239,1.027533901,1.025709724
2.459986699,1.027697358,1.017763134,1.021936327,1.01649153,1.026143227,1.032470205,1.015388815,1.026960056,1.022588889
2.468325613,1.028495473,1.029663248,1.025578115,1.021283414,1.018149684,1.030175981,1.020419959,1.025591907,1.032143061
2.476664528,1.031913648,1.019980427,1.038419607,1.031160614,1.023009648,1.026660501,1.020462258,1.026708323,1.017790951
2.485003442,1.022442277,1.030008873,1.020248522,1.025718057,1.027533945,1.022111126,1.024887383,1.029401345,1.017608978
2.493342357,1.018086647,1.033545883,1.031994985,1.020097302,1.027666155,1.024630823,1.024324969,1.014895545,1.035296903
2.501681271,1.032946736,1.025055085,1.024183029,1.027450561,1.02870366,1.029804347,1.023621802,1.025213662,1.025024738
2.510020186,1.023030476,1.033558776,1.027529461,1.026825631,1.017918167,1.02731779,1.024749078,1.024079957,1.021020146
2.5183591,1.020535921,1.024133612,1.029077501,1.028465145,1.020967911,1.027036033,1.031642668,1.029682963,1.027487231
2.526698015,1.024940363,1.015878208,1.023287457,1.0294008,1.013020786,1.021829272,1.022806778,1.025547976,1.026185446
2.535036929,1.018472236,1.024646078,1.026056635,1.022406076,1.023316594,1.032805633,1.032183593,1.018440389,1.015539492
2.543375844,1.028670498,1.024673979,1.030567044,1.02327362,1.029473376,1.022285602,1.034235285,1.018129118,1.022060685
2.551714759,1.033849041,1.018387507,1.02576014,1.024195885,1.020249864,1.031997779,1.024348596,1.019718149,1.028424519
2.560053673,1.027899886,1.02547007,1.023863606,1.024229624,1.025704093,1.024839046,1.028090592,1.020079622,1.01794412
2.568392588,1.021526686,1.028887976,1.031855735,1.031831046,1.037824457,1.02829028,1.024947227,1.02176567,1.034320392
2.576731502,1.025116658,1.021191108,1.029986812,1.022099867,1.028076349,1.024698803,1.032230593,1.024576356,1.028944807
2.585070417,1.030696584,1.021103593,1.024870169,1.026108496,1.028081791,1.026974159,1.026865376,1.022745275,1.019056866
2.593409331,1.02589882,1.023864245,1.030231855,1.021452314,1.033035097,1.026137933,1.026362934,1.027463375,1.017938178
2.601748246,1.022668184,1.022293471,1.025095476,1.02281567,1.017481748,1.029841778,1.029818313,1.032870417,1.021069322
2.61008716,1.023862656,1.024619303,1.022243462,1.016532484,1.025688729,1.023861238,1.022957275,1.02438874,1.028221887
2.618426075,1.029931875,1.028578449,1.028829492,1.02072926,1.021850447,1.018766443,1.024905949,1.023181791,1.019891953
2.626764989,1.022015125,1.027058407,1.028493928,1.024179537,1.023059118,1.0252323,1.021090116,1.025292109,1.020000459
2.635103904,1.020722179,1.026334109,1.019960422,1.028440169,1.026647628,1.019182974,1.024216513,1.018085662,1.027770307
2.643442818,1.031678728,1.035657124,1.016814403,1.022228817,1.034611906,1.031386379,1.029398542,1.019762763,1.026971259
2.651781733,1.017232317,1.027579538,1.021682956,1.017306722,1.017560292,1.030175968,1.028599845,1.021745411,1.018002081
2.660120647,1.028792285,1.019508256,1.026535423,1.025918553,1.020937153,1.022936646,1.025386388,1.030981673,1.025031421
2.668459562,1.023179328,1.028529321,1.021432872,1.028014818,1.02519759,1.031272076,1.023612341,1.026931397,1.025242179
2.676798476,1.030027454,1.025583292,1.021712501,1.02199714,1.021135345,1.020153583,1.029049716,1.021182949,1.02625754
2.685137391,1.02124913,1.02682083,1.028565472,1.034196584,1.02412939,1.01736948,1.026889191,1.028624709,1.022741274
2.693476305,1.023330307,1.019322284,1.028014168,1.02161909,1.016079576,1.029543646,1.018692263,1.020017259,1.029979014
2.70181522,1.02812254,1.025558375,1.029189871,1.024279872,1.025289061,1.031740709,1.024248557,1.032068369,1.025704489
2.710154134,1.026258582,1.031581374,1.026410096,1.035283973,1.024026116,1.025768932,1.028693049,1.028446093,1.027466238
2.718493049,1.030951961,1.025965204,1.026120065,1.028607306,1.02482886,1.027380295,1.023861369,1.024010534,1.02745071
2.726831963,1.026599197,1.012975528,1.023764302,1.025071045,1.027146967,1.024738055,1.022065907,1.024062241,1.025219698
2.735170878,1.028094549,1.0218662,1.02733267,1.029146635,1.026000848,1.023281338,1.023272343,1.022073508,1.029031615
2.743509793,1.029971906,1.025548719,1.0286518,1.023608304,1.024253501,1.026839182,1.017683884,1.027089992,1.021520446
2.751848707,1.025021496,1.017048475,1.023016637,1.027193493,1.028287963,1.018488202,1.025434278,1.024321318,1.025897912
2.760187622,1.025086767,1.008732368,1.028791104,1.02706014,1.020276665,1.02072533,1.030480214,1.022750235,1.026250521
2.768526536,1.024742194,1.028457038,1.02795942,1.033322554,1.028811014,1.032246558,1.031359692,1.017500117,1.022624523
2.776865451,1.024426349,1.029406676,1.028985073,1.030626747,1.019620709,1.0192858,1.02655249,1.02655698,1.021774341
2.785204365,1.026984211,1.022380741,1.028862862,1.022632835,1.011149651,1.032323608,1.025119067,1.021215986,1.025830238
2.79354328,1.020747169,1.023071995,1.025338201,1.025464484,1.026291277,1.02030672,1.024390359,1.026538965,1.023213126
2.801882194,1.020575132,1.017614013,1.026420213,1.034019237,1.022153615,1.024981913,1.023625361,1.028936993,1.025804154
2.810221109,1.023312161,1.027468851,1.027592113,1.022285748,1.020436294,1.037179855,1.030604273,1.02985162,1.031470819
2.818560023,1.016413194,1.023979648,1.020485374,1.020325411,1.030789108,1.020483901,1.029750877,1.021978305,1.01702776
2.826898938,1.023860915,1.022986999,1.029066814,1.026047511,1.027545784,1.020726974,1.022936616,1.024309722,1.031669465
2.835237852,1.030204689,1.018081363,1.024595771,1.028011142,1.026000949,1.024456744,1.026070555,1.026887389,1.021688998
2.843576767,1.029106848,1.02945254,1.021397735,1.026726417,1.034451524,1.02090167,1.02508079,1.014305988,1.021683255
2.851915681,1.031055816,1.031441802,1.031914803,1.025383189,1.029387507,1.026949963,1.021282265,1.024013371,1.027640787
2.860254596,1.023168686,1.025241844,1.022922313,1.02068491,1.025130954,1.019755832,1.03411182,1.032835088,1.020045167
2.86859351,1.022929184,1.018981653,1.024463352,1.023566844,1.022828424,1.030137215,1.026473054,1.018995541,1.029460983
2.876932425,1.033147431,1.023298379,1.025710543,1.026686777,1.019985423,1.031078278,1.021260532,1.022721652,1.026326969
2.885271339,1.020945822,1.022452235,1.022996116,1.022407697,1.028609839,1.018536762,1.022816427,1.028906937,1.024199081
2.893610254,1.028612333,1.018398013,1.028509115,1.025428597,1.026694032,1.025395603,1.015824377,1.025039002,1.02341304
2.901949168,1.012587745,1.022704692,1.027986584,1.021941655,1.026044252,1.020055143,1.026641659,1.018652092,1.019434135
2.910288083,1.020182184,1.016276769,1.024967356,1.024622441,1.032088287,1.017829072,1.018776348,1.029743006,1.023037655
2.918626998,1.02915838,1.027537918,1.015976911,1.023355504,1.018277468,1.014118324,1.027216046,1.023089819,1.030537189
2.926965912,1.023449758,1.030595371,1.023247949,1.029536783,1.025846656,1.026141417,1.01862565,1.027195218,1.021093007
2.935304827,1.017093898,1.024088654,1.018230913,1.03100816,1.021123988,1.029948119,1.030151327,1.021549113,1.023577823
2.943643741,1.022408298,1.026148155,1.022256352,1.018866995,1.021499592,1.028163464,1.024241185,1.034709482,1.022942525
2.951982656,1.023701087,1.033313249,1.02480225,1.032148966,1.017632293,1.021809303,1.036515794,1.023820416,1.026920022
2.96032157,1.02439053,1.026314015,1.022143194,1.034798102,1.013347143,1.028675929,1.017699885,1.018315618,1.016542171
2.968660485,1.03068803,1.015492262,1.032018993,1.020343645,1.028398841,1.023629475,1.024563148,1.029238937,1.039116377
2.976999399,1.027478484,1.034296934,1.028591314,1.02278581,1.032805296,1.028786295,1.018023572,1.022018392,1.029239558
2.985338314,1.020674724,1.023725096,1.020149555,1.026290954,1.024923749,1.023447043,1.02330009,1.021432175,1.031716263
2.993677228,1.025034206,1.036246964,1.017318915,1.025482352,1.027429403,1.023340733,1.02358321,1.023444292,1.02333274
3.002016143,1.022383576,1.018871115,1.02209132,1.02825186,1.027009444,1.012362847,1.023418147,1.028755066,1.019377967
3.010355057,1.021728326,1.026835343,1.027097393,1.021789188,1.028501777,1.032230919,1.024052223,1.019315886,1.027541223
3.018693972,1.028291819,1.028370284,1.019375338,1.02685392,1.028152022,1.018892398,1.026801263,1.034295306,1.023634966
3.027032886,1.028279303,1.028253584,1.031305549,1.02787772,1.026917996,1.029561692,1.01964012,1.029987622,1.024597001
3.035371801,1.031826325,1.026908843,1.02692651,1.029452286,1.028138937,1.016033517,1.027477159,1.026601503,1.030305204
3.043710715,1.029458459,1.027294212,1.023672258,1.024464541,1.031170236,1.017859015,1.028070153,1.021239262,1.022916536
3.05204963,1.018202534,1.021755844,1.030159092,1.033732069,1.029889281,1.022637874,1.032022455,1.031664514,1.023981692
3.060388544,1.016986669,1.029022952,1.025632878,1.021716205,1.030793807,1.034037422,1.023830875,1.025404091,1.027740761
3.068727459,1.025907961,1.017598565,1.031308169,1.022766078,1.027212167,1.030440341,1.033176963,1.025684702,1.027175182
3.077066373,1.021636142,1.016936202,1.03099044,1.030713216,1.031095958,1.024839981,1.023638976,1.024449555,1.027217184
3.085405288,1.02134374,1.028264781,1.025262544,1.02923824,1.021932031,1.024062432,1.02913153,1.030965284,1.017673184
3.093744202,1.020916814,1.025560312,1.026711745,1.0245038,1.025766282,1.034506135,1.014058792,1.020037591,1.020476719
3.102083117,1.022469393,1.027778323,1.027225439,1.021808962,1.024706144,1.029573487,1.032331174,1.024927871,1.029331878
3.110422032,1.026066523,1.014562216,1.029413247,1.023311736,1.026841123,1.023916197,1.025246215,1.017236654,1.025270793
3.118760946,1.02130628,1.02260729,1.026142942,1.019617593,1.021814832,1.031272906,1.021558762,1.025164444,1.025361565
3.127099861,1.025165357,1.017620845,1.025417599,1.02284775,1.017684866,1.029429251,1.02544294,1.019477273,1.025644994
3.135438775,1.030289963,1.029356374,1.018571929,1.025848179,1.022768075,1.019513082,1.030822032,1.030904549,1.015087432
3.14377769,1.019361132,1.018281823,1.018296792,1.030398945,1.023462281,1.028031224,1.013073824,1.022618938,1.023701813
3.152116604,1.01877057,1.01715277,1.017349442,1.02950407,1.025761113,1.023725522,1.026046484,1.025652994,1.025349528
3.160455519,1.022585726,1.02319898,1.030675978,1.030209451,1.02386142,1.030005193,1.026609379,1.025141,1.021471702
3.168794433,1.0338659,1.027093036,1.023541557,1.023817284,1.021742619,1.024683578,1.02888142,1.027152269,1.024416675
3.177133348,1.020781932,1.0265122,1.025262717,1.029678772,1.031271524,1.020933129,1.020666824,1.017040073,1.023180218
3.185472262,1.024560873,1.026671617,1.030807857,1.025620194,1.026941273,1.030513511,1.021726578,1.023288653,1.025767267
3.193811177,1.030962546,1.021399687,1.029807376,1.019645818,1.022817289,1.024021006,1.021132708,1.02343864,1.015601768
3.202150091,1.021763772,1.023821424,1.025739912,1.025423208,1.018461768,1.022432473,1.020964137,1.020512916,1.028071012
3.210489006,1.034164893,1.015093999,1.024868152,1.028985832,1.026613504,1.029647327,1.028532236,1.02875251,1.018204368
3.21882792,1.023910416,1.030442657,1.033403529,1.017315997,1.020532706,1.026385945,1.027077118,1.022837207,1.020236803
3.227166835,1.025604159,1.026738541,1.017953371,1.024145527,1.026286206,1.019522806,1.028681652,1.033781744,1.024660248
3.235505749,1.028795982,1.030034309,1.020897524,1.020687942,1.031349124,1.012890376,1.02062137,1.027255094,1.022643895
3.243844664,1.029511515,1.025363957,1.027883282,1.018815428,1.028553116,1.018176865,1.031684701,1.023974703,1.023627118
3.252183578,1.011283664,1.025647037,1.031988759,1.026497721,1.023361248,1.02031866,1.028854823,1.026187332,1.026962026
3.260522493,1.028497369,1.021658208,1.020652855,1.020578986,1.025599068,1.02803621,1.023144719,1.024191797,1.022426529
3.268861407,1.032030764,1.02330464,1.023120912,1.028890071,1.021055973,1.014483537,1.027542022,1.025829623,1.026233818
3.277200322,1.023545938,1.023934943,1.021975569,1.027215473,1.027437627,1.027563811,1.030353554,1.022934477,1.02647754
3.285539237,1.030639932,1.027802426,1.022423627,1.02095256,1.029800761,1.026621763,1.026789621,1.019496118,1.033383493
3.293878151,1.031257284,1.024920779,1.029113637,1.019881347,1.023904774,1.025612298,1.021483868,1.022210224,1.023431367
3.302217066,1.023815841,1.034464369,1.022796689,1.023546848,1.028038746,1.025246764,1.026496367,1.018852444,1.025814061
3.31055598,1.015710526,1.025439079,1.029761714,1.027555685,1.021430491,1.033943909,1.035968742,1.022008104,1.034611829
3.318894895,1.019146796,1.030282216,1.022954217,1.017719393,1.026361204,1.027130091,1.020808131,1.025858554,1.020838242
3.327233809,1.01953491,1.020847044,1.031771736,1.01788523,1.02301395,1.02509495,1.019457666,1.023449519,1.031524573
3.335572724,1.02329085,1.027212526,1.029750119,1.028512583,1.023813764,1.027642493,1.022454043,1.027630424,1.023571854
3.343911638,1.021618364,1.034191129,1.022822264,1.029490798,1.029324854,1.027211422,1.014641437,1.028473304,1.032264312
3.352250553,1.02460495,1.028890746,1.025729965,1.020866893,1.030053676,1.030314808,1.027230117,1.033140899,1.024744666
3.360589467,1.023728823,1.036293649,1.039676369,1.033509727,1.021132583,1.026271295,1.028724957,1.031105014,1.019520468
3.368928382,1.028848103,1.027157565,1.018762658,1.024089892,1.02342625,1.020845904,1.017340474,1.022542401,1.031401403
3.377267296,1.026824782,1.014716243,1.026004656,1.016147107,1.020879826,1.029604705,1.032514984,1.033455687,1.032699066
3.385606211,1.025019409,1.017171202,1.021704714,1.019062168,1.02743864,1.029379528,1.033278332,1.026104125,1.023919631
3.393945125,1.022264906,1.030682559,1.020935934,1.043835641,1.017090084,1.032120036,1.028204682,1.02141714,1.014080533
3.40228404,1.024366077,1.017723155,1.025574279,1.020944365,1.020123593,1.026616686,1.02313878,1.021139693,1.025122536
3.410622954,1.021177315,1.021662123,1.029227585,1.029403326,1.02402414,1.026461165,1.029233254,1.018460953,1.019958573
3.418961869,1.017647882,1.022231497,1.02384934,1.023628241,1.018886477,1.033205411,1.031241583,1.025970605,1.021668821
3.427300783,1.03249476,1.016504122,1.021484898,1.02223492,1.031425746,1.028607241,1.021030317,1.023081999,1.033693345
3.435639698,1.022853866,1.013935569,1.026822157,1.029512388,1.022935005,1.025452039,1.020124475,1.03634981,1.017111511
3.443978612,1.024419705,1.018038455,1.020633027,1.029665111,1.030080153,1.019872743,1.024844734,1.019354844,1.024853166
3.452317527,1.029915094,1.01958975,1.026178998,1.015992508,1.035042078,1.030584457,1.019142253,1.034526756,1.026845348
3.460656441,1.025129643,1.027148955,1.022235563,1.025873204,1.031681799,1.024061873,1.021196807,1.03841019,1.02693394
3.468995356,1.022076362,1.02707953,1.023524932,1.031418838,1.020064296,1.026316425,1.024456169,1.029005602,1.028020195
3.477334271,1.026672692,1.01709278,1.018997866,1.023257573,1.026177239,1.01134936,1.020758562,1.0200671,1.01835964
3.485673185,1.022920281,1.023544799,1.025181239,1.024985271,1.018090428,1.021393699,1.026056239,1.019259458,1.02879953
3.4940121,1.026907965,1.02909905,1.015908245,1.025074187,1.02889926,1.033180608,1.025028296,1.017783657,1.022080806
3.502351014,1.03135615,1.026354945,1.025155681,1.0323518,1.025123213,1.026932695,1.028899366,1.028098395,1.020525276
3.510689929,1.027957015,1.020056528,1.034177172,1.022114145,1.026682487,1.017324326,1.022153976,1.034219548,1.036723474
3.519028843,1.026896041,1.0272474,1.020484736,1.019300477,1.029633588,1.022109176,1.025949698,1.018807415,1.02446589
3.527367758,1.028846491,1.021527988,1.016672829,1.016357084,1.028525146,1.029756626,1.027628181,1.015522693,1.032988162
3.535706672,1.016074566,1.015266691,1.025313703,1.025732661,1.025340465,1.01942166,1.023581245,1.023498725,1.032500952
3.544045587,1.024148916,1.033323879,1.021817861,1.020670798,1.017919699,1.032437259,1.018546494,1.029809862,1.025744914
3.552384501,1.033652085,1.023848547,1.027782878,1.027171481,1.020721786,1.035153324,1.022144474,1.032418961,1.026031431
3.560723416,1.022156132,1.031687072,1.023931548,1.021131879,1.026131267,1.031531906,1.021225545,1.025237689,1.028722049
3.56906233,1.024208985,1.031629025,1.029715558,1.024507073,1.030408468,1.025265233,1.02712541,1.026130182,1.017043592
3.577401245,1.015063714,1.020808144,1.030507013,1.01781038,1.022790701,1.024298779,1.015229681,1.028124549,1.027153894
3.585740159,1.021196097,1.029527312,1.023691217,1.02722787,1.024422908,1.029281512,1.028308971,1.028435113,1.026724593
3.594079074,1.023999243,1.033433996,1.01722474,1.021000066,1.027206424,1.013774819,1.021073704,1.031143849,1.035365204
3.602417988,1.025315847,1.035656316,1.023130938,1.030366968,1.02444864,1.021389707,1.027590091,1.022228027,1.025860994
3.610756903,1.026130754,1.017279939,1.024958953,1.026000379,1.017817488,1.023031421,1.029644274,1.028043004,1.025394479
3.619095817,1.020115069,1.026958804,1.022972308,1.03219294,1.021358183,1.022791527,1.024094936,1.027119493,1.021332382
3.627434732,1.026637459,1.025367756,1.018778928,1.021325408,1.020302832,1.024075188,1.022020539,1.031128811,1.033087445
3.635773646,1.026690801,1.034048676,1.018808979,1.030131716,1.02338617,1.026424828,1.028499126,1.022354489,1.023043091
3.644112561,1.027386472,1.012234745,1.024355695,1.014540503,1.021866609,1.022869865,1.019872641,1.026898603,1.019382101
3.652451476,1.023338293,1.02179104,1.027808576,1.016606091,1.02706627,1.021581942,1.034301582,1.023448987,1.019011866
3.66079039,1.027968648,1.030080569,1.023348717,1.031972472,1.026114575,1.023876908,1.03148434,1.025709599,1.025205092
3.669129305,1.016895721,1.013656163,1.024499987,1.02527655,1.030004449,1.033483661,1.014768638,1.028945013,1.024590447
3.677468219,1.027222302,1.018960556,1.032751528,1.033208871,1.022399591,1.027308777,1.026581965,1.025364599,1.027061826
3.685807134,1.017591584,1.031293664,1.02357469,1.032458048,1.015179118,1.02302523,1.025361206,1.032496626,1.027378772
3.694146048,1.029209993,1.026843629,1.020409303,1.018772087,1.022885697,1.029936026,1.020183429,1.027502744,1.025460975
3.702484963,1.025369518,1.027596172,1.02589635,1.020610743,1.01823531,1.029258053,1.021526755,1.026440193,1.025321166
3.710823877,1.026434892,1.027403692,1.019106491,1.036977448,1.028824488,1.027498355,1.02011108,1.020279444,1.022244244
3.719162792,1.023986599,1.020972371,1.036704873,1.025242818,1.020774884,1.023423543,1.031596566,1.020728465,1.032013475
3.727501706,1.02772433,1.031638723,1.02403271,1.027324229,1.029450313,1.024574468,1.025952404,1.027072881,1.025977974
3.735840621,1.030580057,1.026412053,1.032138084,1.033286858,1.011195249,1.026786972,1.023031893,1.020551178,1.022748077
3.744179535,1.024513578,1.026007077,1.022285792,1.029661326,1.026885098,1.022439442,1.027401193,1.02871914,1.021136735
3.75251845,1.02191504,1.013321843,1.02535633,1.018988283,1.024167136,1.020618244,1.025938316,1.030458605,1.025830836
3.760857364,1.017713126,1.02023066,1.018155606,1.02475655,1.0308758,1.023033027,1.025482424,1.02604136,1.02572589
3.769196279,1.026265732,1.022423203,1.020105672,1.03189382,1.031842582,1.022090435,1.03079537,1.016378611,1.030413431
3.777535193,1.025052571,1.022364105,1.020717308,1.023545229,1.033060208,1.031202296,1.017235936,1.018406116,1.016842192
3.785874108,1.015337106,1.022784359,1.029585885,1.023939108,1.024228058,1.025497131,1.030486352,1.021708449,1.02092824
3.794213022,1.021542524,1.021079548,1.022981822,1.036462906,1.028341068,1.01888418,1.022851105,1.015971982,1.021537736
3.802551937,1.036359941,1.031159237,1.025443956,1.027695998,1.025852185,1.027795498,1.025292168,1.024713049,1.033652574
3.810890851,1.028542111,1.016586076,1.024158456,1.029408586,1.028703972,1.025917134,1.030264037,1.034572797,1.027973716
3.819229766,1.018611616,1.023269333,1.034794283,1.030373183,1.028538085,1.020380935,1.023408073,1.020302421,1.024979473
3.82756868,1.020321907,1.032307162,1.02368829,1.023099638,1.035908677,1.03245969,1.029417557,1.018343397,1.016650399
3.835907595,1.02419947,1.020106602,1.020017146,1.025215736,1.021477013,1.022241714,1.015132962,1.020426611,1.024226157
3.84424651,1.015758831,1.026079168,1.023211467,1.024658716,1.022017981,1.030649616,1.032714297,1.026955529,1.021285604
