Time(s),VOLT 1,VOLT 2,VOLT 3,VOLT 4,VOLT 5,VOLT 6,VOLT 7,VOLT 8,VOLT 9
1.137320,1.001155,0.973152,0.913366,0.967195,0.931394,0.935489,0.960696,0.937397,0.935884
1.141486,1.002681,0.974360,0.916472,0.968826,0.932997,0.937416,0.962298,0.939422,0.938482
1.145652,1.004094,0.975488,0.919403,0.970336,0.934480,0.939211,0.963794,0.941320,0.940925
1.149818,1.005398,0.976538,0.922164,0.971730,0.935848,0.940878,0.965187,0.943093,0.943218
1.153984,1.006613,0.977529,0.924795,0.973036,0.937129,0.942450,0.966501,0.944775,0.945397
1.158150,1.007744,0.978461,0.927297,0.974254,0.938325,0.943930,0.967738,0.946366,0.947466
1.162316,1.008796,0.979340,0.929685,0.975396,0.939445,0.945327,0.968906,0.947874,0.949434
1.166482,1.009779,0.980170,0.931968,0.976468,0.940497,0.946652,0.970012,0.949310,0.951314
1.170648,1.010692,0.980951,0.934148,0.977472,0.941481,0.947904,0.971055,0.950670,0.953104
1.174814,1.011553,0.981699,0.936256,0.978430,0.942420,0.949111,0.972057,0.951983,0.954834
1.178980,1.012363,0.982413,0.938291,0.979340,0.943314,0.950271,0.973015,0.953246,0.956503
1.183146,1.013126,0.983095,0.940260,0.980210,0.944168,0.951390,0.973935,0.954463,0.958118
1.187312,1.013848,0.983748,0.942170,0.981044,0.944988,0.952475,0.974821,0.955641,0.959684
1.191478,1.014528,0.984373,0.944015,0.981840,0.945768,0.953521,0.975669,0.956774,0.961196
1.195644,1.015179,0.984980,0.945826,0.982617,0.946532,0.954553,0.976498,0.957886,0.962683
1.199810,1.015802,0.985568,0.947595,0.983372,0.947276,0.955567,0.977306,0.958973,0.964138
1.203976,1.016398,0.986138,0.949328,0.984109,0.948001,0.956565,0.978093,0.960036,0.965565
1.208142,1.016971,0.986693,0.951028,0.984830,0.948713,0.957550,0.978863,0.961080,0.966967
1.212308,1.017524,0.987235,0.952698,0.985540,0.949413,0.958528,0.979619,0.962106,0.968348
1.216474,1.018059,0.987765,0.954342,0.986240,0.950105,0.959499,0.980362,0.963117,0.969709
1.220640,1.018579,0.988285,0.955962,0.986933,0.950790,0.960466,0.981093,0.964114,0.971054
1.224806,1.019085,0.988796,0.957560,0.987621,0.951470,0.961430,0.981816,0.965100,0.972385
1.228972,1.019581,0.989300,0.959139,0.988305,0.952148,0.962395,0.982530,0.966076,0.973702
1.233138,1.020066,0.989796,0.960700,0.988988,0.952824,0.963361,0.983238,0.967043,0.975008
1.237304,1.020543,0.990287,0.962244,0.989670,0.953501,0.964329,0.983940,0.968001,0.976303
1.241470,1.021013,0.990773,0.963771,0.990352,0.954179,0.965299,0.984636,0.968952,0.977587
1.245636,1.021477,0.991254,0.965284,0.991036,0.954859,0.966273,0.985329,0.969895,0.978862
1.249802,1.021936,0.991732,0.966782,0.991722,0.955541,0.967251,0.986017,0.970832,0.980127
1.253968,1.022391,0.992206,0.968266,0.992411,0.956227,0.968232,0.986702,0.971763,0.981384
1.258134,1.022843,0.992678,0.969736,0.993103,0.956917,0.969218,0.987384,0.972687,0.982630
1.262300,1.023293,0.993147,0.971191,0.993799,0.957611,0.970207,0.988062,0.973604,0.983868
1.266466,1.023740,0.993615,0.972633,0.994498,0.958310,0.971200,0.988738,0.974515,0.985095
1.270632,1.024186,0.994081,0.974060,0.995200,0.959012,0.972195,0.989411,0.975418,0.986312
1.274798,1.024631,0.994545,0.975472,0.995906,0.959719,0.973193,0.990081,0.976315,0.987518
1.278964,1.025074,0.995007,0.976869,0.996616,0.960430,0.974193,0.990748,0.977204,0.988713
1.283130,1.025517,0.995469,0.978250,0.997328,0.961145,0.975194,0.991412,0.978084,0.989896
1.287296,1.025959,0.995929,0.979615,0.998043,0.961864,0.976196,0.992073,0.978957,0.991066
1.291462,1.026400,0.996388,0.980963,0.998761,0.962587,0.977197,0.992731,0.979821,0.992222
1.295628,1.026841,0.996847,0.982294,0.999480,0.963313,0.978197,0.993385,0.980675,0.993365
1.299794,1.027285,0.997307,0.983616,1.000207,0.964048,0.979203,0.994040,0.981526,0.994500
1.303960,1.027725,0.997763,0.984911,1.000930,0.964780,0.980198,0.994686,0.982361,0.995613
1.308126,1.028164,0.998218,0.986188,1.001653,0.965513,0.981189,0.995328,0.983185,0.996709
1.312292,1.028602,0.998672,0.987444,1.002376,0.966247,0.982175,0.995965,0.983998,0.997788
1.316458,1.029040,0.999125,0.988681,1.003099,0.966983,0.983156,0.996598,0.984800,0.998850
1.320624,1.029476,0.999577,0.989898,1.003820,0.967719,0.984130,0.997226,0.985591,0.999894
1.324790,1.029840,0.999923,0.990398,1.004365,0.968261,0.984785,0.997635,0.986024,1.000393
1.328956,1.030217,1.000293,0.991046,1.004948,0.968849,0.985505,0.998091,0.986531,1.001001
1.333122,1.030591,1.000661,0.991672,1.005527,0.969436,0.986216,0.998541,0.987025,1.001590
1.337288,1.030960,1.001025,0.992263,1.006099,0.970016,0.986910,0.998982,0.987500,1.002151
1.341454,1.031325,1.001385,0.992821,1.006662,0.970591,0.987589,0.999414,0.987958,1.002684
1.345620,1.031686,1.001742,0.993349,1.007219,0.971161,0.988253,0.999837,0.988399,1.003191
1.349786,1.032042,1.002095,0.993846,1.007768,0.971726,0.988901,1.000252,0.988825,1.003673
1.353952,1.032393,1.002446,0.994316,1.008310,0.972285,0.989535,1.000660,0.989236,1.004131
1.358118,1.032741,1.002794,0.994759,1.008845,0.972840,0.990155,1.001061,0.989633,1.004566
1.362284,1.033085,1.003140,0.995176,1.009372,0.973390,0.990760,1.001456,0.990016,1.004980
1.366450,1.033424,1.003483,0.995568,1.009893,0.973936,0.991351,1.001844,0.990387,1.005373
1.370616,1.033762,1.003827,0.995940,1.010411,0.974483,0.991934,1.002230,0.990750,1.005749
1.374782,1.034093,1.004166,0.996287,1.010918,0.975020,0.992498,1.002607,0.991098,1.006104
1.378948,1.034421,1.004504,0.996613,1.011418,0.975553,0.993049,1.002980,0.991436,1.006441
1.383114,1.034744,1.004840,0.996919,1.011911,0.976082,0.993587,1.003348,0.991765,1.006761
1.387280,1.035063,1.005174,0.997206,1.012397,0.976606,0.994113,1.003712,0.992084,1.007065
1.391446,1.035379,1.005507,0.997474,1.012876,0.977126,0.994625,1.004073,0.992396,1.007354
1.395612,1.035690,1.005839,0.997726,1.013348,0.977642,0.995126,1.004430,0.992700,1.007629
1.399778,1.035997,1.006169,0.997962,1.013813,0.978154,0.995615,1.004784,0.992997,1.007890
1.403944,1.036301,1.006498,0.998182,1.014272,0.978662,0.996092,1.005135,0.993289,1.008140
1.408110,1.036600,1.006826,0.998388,1.014724,0.979166,0.996558,1.005484,0.993574,1.008379
1.412276,1.036896,1.007154,0.998582,1.015169,0.979666,0.997013,1.005831,0.993856,1.008607
1.416442,1.037188,1.007480,0.998763,1.015607,0.980162,0.997457,1.006176,0.994132,1.008825
1.420608,1.037475,1.007805,0.998932,1.016039,0.980654,0.997891,1.006519,0.994406,1.009035
1.424774,1.037758,1.008129,0.999091,1.016464,0.981142,0.998315,1.006860,0.994676,1.009237
1.428940,1.038038,1.008452,0.999241,1.016882,0.981626,0.998729,1.007201,0.994943,1.009432
1.433106,1.038312,1.008773,0.999382,1.017294,0.982105,0.999133,1.007540,0.995209,1.009621
1.437272,1.038583,1.009094,0.999515,1.017699,0.982581,0.999529,1.007879,0.995473,1.009804
1.441438,1.038849,1.009413,0.999641,1.018097,0.983052,0.999916,1.008216,0.995736,1.009983
1.445604,1.039111,1.009731,0.999761,1.018489,0.983519,1.000294,1.008552,0.995998,1.010158
1.449770,1.039369,1.010047,0.999876,1.018874,0.983982,1.000664,1.008888,0.996259,1.010330
1.453936,1.039622,1.010361,0.999986,1.019252,0.984440,1.001026,1.009223,0.996520,1.010499
1.458102,1.039870,1.010673,1.000091,1.019624,0.984893,1.001380,1.009557,0.996782,1.010666
1.462268,1.040113,1.010983,1.000194,1.019989,0.985341,1.001726,1.009889,0.997043,1.010832
1.466434,1.040351,1.011291,1.000293,1.020347,0.985784,1.002066,1.010221,0.997305,1.010997
1.470600,1.040585,1.011595,1.000391,1.020698,0.986223,1.002398,1.010551,0.997568,1.011161
1.474766,1.040813,1.011897,1.000487,1.021042,0.986655,1.002723,1.010880,0.997831,1.011326
1.478932,1.041036,1.012196,1.000582,1.021380,0.987082,1.003042,1.011207,0.998094,1.011491
1.483098,1.041254,1.012490,1.000677,1.021711,0.987503,1.003354,1.011532,0.998358,1.011656
1.487264,1.041467,1.012781,1.000771,1.022034,0.987918,1.003659,1.011854,0.998623,1.011822
1.491430,1.041675,1.013067,1.000866,1.022351,0.988327,1.003958,1.012175,0.998888,1.011990
1.495596,1.041877,1.013349,1.000961,1.022660,0.988729,1.004251,1.012492,0.999153,1.012159
1.499762,1.042073,1.013626,1.001057,1.022962,0.989124,1.004538,1.012806,0.999418,1.012330
1.503928,1.042264,1.013897,1.001155,1.023257,0.989512,1.004818,1.013117,0.999683,1.012502
1.508094,1.042450,1.014163,1.001254,1.023544,0.989893,1.005093,1.013424,0.999948,1.012676
1.512260,1.042629,1.014422,1.001355,1.023824,0.990266,1.005361,1.013726,1.000212,1.012852
1.516426,1.042803,1.014675,1.001458,1.024096,0.990632,1.005623,1.014024,1.000474,1.013029
1.520592,1.042971,1.014921,1.001563,1.024361,0.990989,1.005879,1.014316,1.000736,1.013208
1.524758,1.043134,1.015159,1.001671,1.024617,0.991338,1.006129,1.014603,1.000995,1.013389
1.528924,1.043290,1.015390,1.001780,1.024866,0.991678,1.006373,1.014884,1.001253,1.013570
1.533090,1.043441,1.015614,1.001892,1.025107,0.992009,1.006610,1.015159,1.001507,1.013754
1.537256,1.043585,1.015828,1.002006,1.025340,0.992331,1.006842,1.015427,1.001759,1.013938
1.541422,1.043724,1.016034,1.002122,1.025565,0.992643,1.007066,1.015687,1.002008,1.014123
1.545588,1.043856,1.016232,1.002241,1.025782,0.992946,1.007284,1.015941,1.002252,1.014309
1.549754,1.043982,1.016420,1.002362,1.025990,0.993238,1.007496,1.016186,1.002493,1.014495
1.553920,1.044102,1.016598,1.002485,1.026189,0.993520,1.007700,1.016423,1.002729,1.014681
1.558086,1.044216,1.016768,1.002611,1.026381,0.993792,1.007898,1.016651,1.002960,1.014867
1.562252,1.044324,1.016926,1.002738,1.026563,0.994054,1.008089,1.016870,1.003186,1.015053
1.566418,1.044425,1.017075,1.002867,1.026737,0.994304,1.008273,1.017080,1.003405,1.015238
1.570584,1.044520,1.017214,1.002998,1.026903,0.994544,1.008449,1.017281,1.003619,1.015422
1.574750,1.044609,1.017342,1.003131,1.027059,0.994773,1.008619,1.017472,1.003826,1.015604
1.578916,1.044692,1.017460,1.003265,1.027207,0.994990,1.008780,1.017653,1.004027,1.015785
1.583082,1.044768,1.017568,1.003401,1.027346,0.995196,1.008935,1.017824,1.004221,1.015965
1.587248,1.044838,1.017665,1.003537,1.027476,0.995391,1.009082,1.017984,1.004407,1.016142
1.591414,1.044902,1.017751,1.003676,1.027597,0.995574,1.009221,1.018135,1.004586,1.016317
1.595580,1.044960,1.017827,1.003815,1.027709,0.995746,1.009353,1.018275,1.004758,1.016490
1.599746,1.045011,1.017893,1.003955,1.027813,0.995906,1.009477,1.018405,1.004922,1.016660
1.603912,1.045056,1.017948,1.004096,1.027907,0.996056,1.009593,1.018524,1.005077,1.016827
1.608078,1.045095,1.017994,1.004238,1.027993,0.996193,1.009701,1.018633,1.005225,1.016991
1.612244,1.045128,1.018030,1.004380,1.028071,0.996320,1.009802,1.018732,1.005365,1.017152
1.616410,1.045156,1.018057,1.004525,1.028142,0.996440,1.009899,1.018824,1.005501,1.017313
1.620577,1.045177,1.018074,1.004669,1.028203,0.996544,1.009985,1.018903,1.005625,1.017467
1.624743,1.045191,1.018082,1.004813,1.028255,0.996638,1.010063,1.018973,1.005742,1.017618
1.628909,1.045200,1.018081,1.004958,1.028299,0.996721,1.010134,1.019034,1.005851,1.017766
1.633075,1.045203,1.018072,1.005104,1.028334,0.996793,1.010197,1.019085,1.005952,1.017910
1.637241,1.045200,1.018054,1.005250,1.028362,0.996856,1.010253,1.019128,1.006046,1.018051
1.641407,1.045192,1.018030,1.005396,1.028382,0.996908,1.010302,1.019162,1.006133,1.018188
1.645573,1.045179,1.017998,1.005543,1.028395,0.996950,1.010344,1.019189,1.006214,1.018322
1.649739,1.045159,1.017960,1.005691,1.028400,0.996984,1.010379,1.019208,1.006288,1.018454
1.653905,1.045135,1.017916,1.005840,1.028398,0.997008,1.010408,1.019220,1.006355,1.018582
1.658071,1.045105,1.017866,1.005989,1.028389,0.997023,1.010431,1.019225,1.006417,1.018707
1.662237,1.045070,1.017812,1.006139,1.028373,0.997029,1.010447,1.019224,1.006474,1.018830
1.666403,1.045030,1.017753,1.006291,1.028351,0.997028,1.010458,1.019218,1.006525,1.018950
1.670569,1.044986,1.017690,1.006443,1.028322,0.997019,1.010463,1.019206,1.006572,1.019068
1.674735,1.044936,1.017624,1.006597,1.028288,0.997002,1.010462,1.019190,1.006615,1.019184
1.678901,1.044882,1.017555,1.006752,1.028248,0.996978,1.010457,1.019170,1.006655,1.019298
1.683067,1.044824,1.017483,1.006909,1.028202,0.996948,1.010447,1.019147,1.006690,1.019410
1.687233,1.044761,1.017411,1.007068,1.028151,0.996911,1.010432,1.019120,1.006724,1.019522
1.691399,1.044694,1.017337,1.007228,1.028095,0.996868,1.010414,1.019091,1.006754,1.019632
1.695565,1.044624,1.017262,1.007390,1.028035,0.996819,1.010391,1.019060,1.006783,1.019741
1.699731,1.044549,1.017188,1.007555,1.027970,0.996765,1.010365,1.019027,1.006811,1.019850
1.703897,1.044470,1.017113,1.007721,1.027900,0.996706,1.010335,1.018993,1.006837,1.019958
1.708063,1.044388,1.017038,1.007890,1.027826,0.996642,1.010301,1.018958,1.006862,1.020066
1.712229,1.044302,1.016965,1.008061,1.027749,0.996574,1.010265,1.018923,1.006886,1.020174
1.716395,1.044213,1.016892,1.008235,1.027668,0.996500,1.010226,1.018886,1.006910,1.020282
1.720561,1.044120,1.016819,1.008411,1.027583,0.996423,1.010185,1.018850,1.006934,1.020390
1.724727,1.044024,1.016749,1.008590,1.027494,0.996341,1.010141,1.018814,1.006958,1.020499
1.728893,1.043925,1.016680,1.008771,1.027402,0.996256,1.010094,1.018778,1.006982,1.020608
1.733059,1.043823,1.016612,1.008955,1.027307,0.996167,1.010046,1.018743,1.007007,1.020718
1.737225,1.043717,1.016547,1.009142,1.027209,0.996074,1.009996,1.018708,1.007032,1.020829
1.741391,1.043609,1.016483,1.009331,1.027109,0.995978,1.009944,1.018674,1.007059,1.020940
1.745557,1.043498,1.016422,1.009523,1.027005,0.995879,1.009890,1.018642,1.007086,1.021053
1.749723,1.043384,1.016364,1.009719,1.026899,0.995777,1.009835,1.018610,1.007115,1.021167
1.753889,1.043268,1.016308,1.009916,1.026790,0.995671,1.009779,1.018580,1.007145,1.021282
1.758055,1.043149,1.016254,1.010117,1.026679,0.995563,1.009721,1.018552,1.007176,1.021398
1.762221,1.043027,1.016204,1.010320,1.026565,0.995452,1.009663,1.018525,1.007209,1.021515
1.766387,1.042902,1.016155,1.010523,1.026447,0.995335,1.009599,1.018496,1.007239,1.021631
1.770553,1.042775,1.016110,1.010732,1.026329,0.995218,1.009538,1.018472,1.007275,1.021750
1.774719,1.042646,1.016068,1.010943,1.026209,0.995099,1.009477,1.018450,1.007313,1.021871
1.778885,1.042515,1.016029,1.011156,1.026087,0.994978,1.009415,1.018429,1.007352,1.021994
1.783051,1.042382,1.015995,1.011374,1.025965,0.994858,1.009356,1.018412,1.007396,1.022120
1.787217,1.042246,1.015962,1.011592,1.025839,0.994732,1.009292,1.018394,1.007438,1.022245
1.791383,1.042109,1.015932,1.011812,1.025711,0.994603,1.009228,1.018378,1.007481,1.022370
1.795549,1.041970,1.015905,1.012034,1.025581,0.994472,1.009163,1.018363,1.007525,1.022496
1.799715,1.041828,1.015881,1.012257,1.025450,0.994338,1.009098,1.018348,1.007571,1.022623
1.803881,1.041685,1.015859,1.012482,1.025317,0.994202,1.009032,1.018335,1.007617,1.022750
1.808047,1.041541,1.015841,1.012708,1.025182,0.994064,1.008966,1.018323,1.007664,1.022878
1.812213,1.041395,1.015825,1.012935,1.025046,0.993923,1.008899,1.018312,1.007711,1.023006
1.816379,1.041247,1.015812,1.013163,1.024908,0.993780,1.008831,1.018302,1.007759,1.023134
1.820545,1.041098,1.015802,1.013392,1.024769,0.993635,1.008763,1.018292,1.007808,1.023262
1.824711,1.040949,1.015794,1.013621,1.024628,0.993488,1.008695,1.018283,1.007856,1.023390
1.828877,1.040798,1.015788,1.013851,1.024487,0.993339,1.008626,1.018274,1.007904,1.023517
1.833043,1.040646,1.015785,1.014081,1.024344,0.993187,1.008556,1.018265,1.007952,1.023644
1.837209,1.040494,1.015784,1.014311,1.024199,0.993033,1.008486,1.018256,1.008000,1.023770
1.841375,1.040341,1.015785,1.014540,1.024054,0.992877,1.008415,1.018247,1.008047,1.023895
1.845541,1.040188,1.015789,1.014769,1.023908,0.992719,1.008344,1.018238,1.008093,1.024019
1.849707,1.040034,1.015794,1.014997,1.023761,0.992559,1.008273,1.018229,1.008138,1.024142
1.853873,1.039881,1.015801,1.015223,1.023614,0.992397,1.008200,1.018219,1.008182,1.024263
1.858039,1.039727,1.015810,1.015449,1.023465,0.992233,1.008128,1.018208,1.008224,1.024382
1.862205,1.039574,1.015821,1.015673,1.023316,0.992068,1.008055,1.018196,1.008265,1.024500
1.866371,1.039421,1.015834,1.015898,1.023169,0.991904,1.007984,1.018187,1.008308,1.024619
1.870537,1.039269,1.015848,1.016118,1.023019,0.991735,1.007910,1.018174,1.008346,1.024732
1.874703,1.039117,1.015864,1.016337,1.022869,0.991565,1.007836,1.018160,1.008381,1.024844
1.878869,1.038967,1.015881,1.016553,1.022719,0.991393,1.007762,1.018144,1.008415,1.024953
1.883035,1.038818,1.015900,1.016767,1.022570,0.991221,1.007687,1.018128,1.008447,1.025060
1.887201,1.038670,1.015920,1.016978,1.022420,0.991048,1.007612,1.018111,1.008476,1.025164
1.891367,1.038524,1.015941,1.017187,1.022271,0.990874,1.007537,1.018093,1.008504,1.025266
1.895533,1.038379,1.015965,1.017393,1.022123,0.990699,1.007462,1.018074,1.008529,1.025365
1.899699,1.038237,1.015989,1.017596,1.021976,0.990524,1.007387,1.018055,1.008552,1.025461
1.903865,1.038096,1.016016,1.017796,1.021829,0.990349,1.007313,1.018034,1.008574,1.025555
1.908031,1.037959,1.016044,1.017993,1.021685,0.990175,1.007239,1.018013,1.008593,1.025647
1.912197,1.037824,1.016074,1.018187,1.021541,0.990000,1.007165,1.017991,1.008610,1.025735
1.916363,1.037691,1.016106,1.018377,1.021399,0.989827,1.007092,1.017969,1.008626,1.025821
1.920529,1.037562,1.016139,1.018565,1.021260,0.989655,1.007020,1.017946,1.008640,1.025905
1.924695,1.037436,1.016174,1.018747,1.021120,0.989480,1.006946,1.017921,1.008649,1.025984
1.928861,1.037313,1.016212,1.018928,1.020985,0.989311,1.006876,1.017899,1.008660,1.026063
1.933027,1.037194,1.016252,1.019106,1.020852,0.989143,1.006807,1.017877,1.008670,1.026140
1.937193,1.037079,1.016295,1.019280,1.020722,0.988978,1.006740,1.017855,1.008680,1.026215
1.941359,1.036968,1.016340,1.019452,1.020595,0.988815,1.006675,1.017835,1.008688,1.026288
1.945525,1.036861,1.016388,1.019620,1.020472,0.988656,1.006611,1.017815,1.008696,1.026359
1.949691,1.036758,1.016438,1.019785,1.020352,0.988499,1.006550,1.017797,1.008704,1.026429
1.953857,1.036659,1.016492,1.019948,1.020235,0.988346,1.006490,1.017780,1.008712,1.026497
1.958023,1.036565,1.016549,1.020107,1.020122,0.988197,1.006433,1.017765,1.008720,1.026564
1.962189,1.036475,1.016609,1.020264,1.020014,0.988051,1.006379,1.017752,1.008728,1.026630
1.966355,1.036390,1.016672,1.020418,1.019909,0.987910,1.006327,1.017742,1.008737,1.026695
1.970521,1.036309,1.016739,1.020569,1.019809,0.987774,1.006278,1.017734,1.008748,1.026760
1.974687,1.036233,1.016809,1.020719,1.019713,0.987643,1.006232,1.017729,1.008760,1.026824
1.978853,1.036162,1.016883,1.020865,1.019622,0.987517,1.006189,1.017727,1.008773,1.026888
1.983019,1.036095,1.016961,1.021010,1.019536,0.987397,1.006150,1.017728,1.008789,1.026953
1.987185,1.036034,1.017042,1.021153,1.019454,0.987282,1.006114,1.017733,1.008807,1.027017
1.991351,1.035977,1.017128,1.021294,1.019379,0.987174,1.006082,1.017743,1.008828,1.027083
1.995517,1.035926,1.017218,1.021433,1.019308,0.987072,1.006055,1.017756,1.008851,1.027149
1.999683,1.035879,1.017312,1.021572,1.019244,0.986978,1.006031,1.017774,1.008878,1.027217
2.003849,1.035838,1.017410,1.021708,1.019185,0.986890,1.006012,1.017797,1.008909,1.027285
2.008015,1.035802,1.017513,1.021844,1.019132,0.986810,1.005997,1.017826,1.008943,1.027356
2.012181,1.035771,1.017621,1.021979,1.019085,0.986737,1.005988,1.017859,1.008982,1.027428
2.016347,1.035745,1.017731,1.022111,1.019042,0.986669,1.005980,1.017896,1.009021,1.027500
2.020513,1.035725,1.017848,1.022245,1.019008,0.986612,1.005980,1.017941,1.009069,1.027577
2.024678,1.035711,1.017969,1.022379,1.018980,0.986565,1.005986,1.017992,1.009122,1.027657
2.028844,1.035702,1.018095,1.022512,1.018960,0.986525,1.005998,1.018050,1.009181,1.027740
2.033010,1.035698,1.018226,1.022646,1.018946,0.986495,1.006015,1.018114,1.009245,1.027826
2.037176,1.035701,1.018362,1.022779,1.018939,0.986474,1.006038,1.018185,1.009315,1.027915
2.041342,1.035708,1.018503,1.022914,1.018940,0.986463,1.006067,1.018262,1.009391,1.028008
2.045508,1.035722,1.018648,1.023048,1.018948,0.986460,1.006102,1.018347,1.009473,1.028105
2.049674,1.035741,1.018798,1.023184,1.018963,0.986468,1.006144,1.018438,1.009561,1.028206
2.053840,1.035766,1.018953,1.023320,1.018985,0.986485,1.006191,1.018537,1.009656,1.028310
2.058006,1.035796,1.019112,1.023458,1.019015,0.986513,1.006246,1.018643,1.009758,1.028419
2.062171,1.035831,1.019274,1.023594,1.019050,0.986545,1.006302,1.018754,1.009862,1.028530
2.066337,1.035872,1.019442,1.023734,1.019095,0.986592,1.006369,1.018874,1.009977,1.028647
2.070503,1.035919,1.019615,1.023876,1.019148,0.986650,1.006444,1.019003,1.010099,1.028770
2.074669,1.035972,1.019793,1.024019,1.019208,0.986717,1.006525,1.019138,1.010229,1.028897
2.078835,1.036031,1.019974,1.024163,1.019276,0.986795,1.006613,1.019281,1.010365,1.029029
2.083001,1.036095,1.020160,1.024310,1.019352,0.986883,1.006707,1.019431,1.010508,1.029166
2.087167,1.036165,1.020349,1.024458,1.019436,0.986982,1.006809,1.019589,1.010658,1.029308
2.091333,1.036240,1.020542,1.024608,1.019527,0.987090,1.006917,1.019753,1.010815,1.029454
2.095499,1.036320,1.020738,1.024760,1.019626,0.987208,1.007032,1.019925,1.010979,1.029606
2.099664,1.036406,1.020937,1.024913,1.019732,0.987337,1.007154,1.020103,1.011149,1.029762
2.103830,1.036497,1.021140,1.025069,1.019845,0.987475,1.007282,1.020287,1.011326,1.029923
2.107996,1.036593,1.021345,1.025227,1.019966,0.987623,1.007417,1.020478,1.011509,1.030088
2.112162,1.036695,1.021552,1.025386,1.020095,0.987780,1.007558,1.020675,1.011699,1.030258
2.116328,1.036801,1.021762,1.025548,1.020230,0.987947,1.007706,1.020878,1.011894,1.030433
2.120494,1.036913,1.021973,1.025711,1.020373,0.988123,1.007861,1.021087,1.012095,1.030612
2.124660,1.037029,1.022187,1.025877,1.020522,0.988308,1.008021,1.021301,1.012301,1.030795
2.128826,1.037150,1.022401,1.026044,1.020678,0.988501,1.008188,1.021519,1.012513,1.030982
2.132992,1.037275,1.022617,1.026212,1.020840,0.988703,1.008360,1.021743,1.012730,1.031173
2.137157,1.037406,1.022833,1.026383,1.021009,0.988913,1.008538,1.021971,1.012951,1.031368
2.141323,1.037540,1.023050,1.026555,1.021185,0.989131,1.008722,1.022202,1.013176,1.031567
2.145489,1.037679,1.023266,1.026729,1.021366,0.989356,1.008911,1.022438,1.013406,1.031768
2.149655,1.037822,1.023482,1.026904,1.021553,0.989588,1.009105,1.022676,1.013639,1.031973
2.153821,1.037969,1.023698,1.027081,1.021745,0.989828,1.009304,1.022917,1.013875,1.032181
2.157987,1.038120,1.023912,1.027259,1.021943,0.990074,1.009508,1.023161,1.014114,1.032391
2.162153,1.038274,1.024125,1.027438,1.022146,0.990326,1.009717,1.023407,1.014356,1.032604
2.166319,1.038433,1.024336,1.027618,1.022354,0.990584,1.009930,1.023654,1.014600,1.032819
2.170485,1.038594,1.024545,1.027798,1.022566,0.990848,1.010146,1.023902,1.014845,1.033035
2.174650,1.038759,1.024752,1.027980,1.022783,0.991117,1.010367,1.024151,1.015092,1.033254
2.178816,1.038927,1.024955,1.028162,1.023005,0.991390,1.010592,1.024401,1.015340,1.033474
2.182982,1.039098,1.025156,1.028345,1.023229,0.991668,1.010820,1.024650,1.015588,1.033695
2.187148,1.039272,1.025353,1.028529,1.023458,0.991949,1.011051,1.024899,1.015837,1.033917
2.191314,1.039448,1.025546,1.028712,1.023690,0.992235,1.011285,1.025147,1.016085,1.034139
2.195480,1.039628,1.025735,1.028896,1.023926,0.992523,1.011521,1.025393,1.016333,1.034362
2.199646,1.039809,1.025919,1.029080,1.024164,0.992814,1.011760,1.025638,1.016580,1.034585
2.203812,1.039993,1.026099,1.029263,1.024405,0.993108,1.012002,1.025880,1.016826,1.034808
2.207978,1.040178,1.026273,1.029447,1.024648,0.993403,1.012245,1.026120,1.017069,1.035030
2.212143,1.040366,1.026443,1.029630,1.024893,0.993700,1.012490,1.026358,1.017311,1.035252
2.216309,1.040555,1.026606,1.029812,1.025141,0.993999,1.012736,1.026591,1.017551,1.035473
2.220475,1.040746,1.026764,1.029994,1.025390,0.994298,1.012984,1.026822,1.017787,1.035693
2.224641,1.040938,1.026915,1.030175,1.025640,0.994598,1.013232,1.027048,1.018021,1.035912
2.228807,1.041131,1.027061,1.030355,1.025891,0.994898,1.013482,1.027270,1.018252,1.036128
2.232973,1.041325,1.027199,1.030534,1.026143,0.995197,1.013731,1.027488,1.018479,1.036344
2.237139,1.041520,1.027331,1.030712,1.026396,0.995496,1.013981,1.027700,1.018701,1.036557
2.241305,1.041716,1.027456,1.030889,1.026648,0.995794,1.014231,1.027908,1.018920,1.036768
2.245471,1.041912,1.027574,1.031064,1.026901,0.996091,1.014481,1.028110,1.019135,1.036976
2.249636,1.042109,1.027684,1.031238,1.027154,0.996386,1.014730,1.028306,1.019345,1.037182
2.253802,1.042305,1.027788,1.031411,1.027406,0.996679,1.014979,1.028497,1.019550,1.037386
2.257968,1.042502,1.027884,1.031582,1.027658,0.996969,1.015226,1.028682,1.019750,1.037586
2.262134,1.042698,1.027972,1.031750,1.027908,0.997258,1.015473,1.028860,1.019945,1.037784
2.266300,1.042893,1.028053,1.031918,1.028157,0.997543,1.015718,1.029032,1.020134,1.037978
2.270466,1.043088,1.028126,1.032083,1.028405,0.997825,1.015962,1.029198,1.020318,1.038168
2.274632,1.043282,1.028191,1.032246,1.028651,0.998104,1.016204,1.029357,1.020496,1.038356
2.278798,1.043475,1.028249,1.032407,1.028896,0.998379,1.016444,1.029509,1.020669,1.038540
2.282964,1.043667,1.028299,1.032566,1.029138,0.998650,1.016682,1.029655,1.020836,1.038720
2.287129,1.043857,1.028342,1.032722,1.029378,0.998917,1.016918,1.029793,1.020997,1.038896
2.291295,1.044046,1.028377,1.032877,1.029616,0.999180,1.017151,1.029925,1.021151,1.039068
